candidate_id,base_filter,exit_model,risk_model,fold,segment,segment_start,segment_end,trades,active_days,active_days_pct,net_pnl,stress_pnl,max_drawdown,best_day_concentration,best_trade_concentration
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,91.86,55.86,-622.2,2.449597,3.508165
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,16.1,-18.9,-407.86,15.715528,11.258385
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,2079.82,2047.82,-425.48,0.198584,0.227068
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,28,20,0.8,421.78,393.78,-510.96,0.764048,0.764048
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,26,19,0.76,637.26,611.26,-189.7,0.284436,0.342498
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,25,20,0.8,2203.5,2178.5,-376.48,0.187438,0.214323
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,39,20,0.8,113.14,74.14,-674.94,1.988863,2.84833
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,42,19,0.76,606.42,564.42,-407.86,0.422611,0.298902
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,35,20,0.8,1840.1,1805.1,-593.72,0.175817,0.256649
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,28,20,0.8,570.28,542.28,-61.92,0.272708,0.255594
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,26,19,0.76,-48.99,-74.99,-312.46,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,25,20,0.8,247.0,222.0,-376.67,1.013239,0.793563
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,27,20,0.8,622.02,595.02,-57.98,0.229124,0.234333
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,26,19,0.76,98.01,72.01,-312.46,2.23467,1.466789
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,24,20,0.8,337.99,313.99,-376.91,0.579928,0.579928
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,38,20,0.8,327.13,289.13,-181.29,0.475407,0.445572
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,37,19,0.76,25.62,-11.38,-322.12,8.685402,7.123731
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,36,20,0.8,-105.14,-141.14,-582.4,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,50,20,0.8,375.75,325.75,-259.13,0.533679,0.387917
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,50,19,0.76,573.5,523.5,-246.22,0.312589,0.318239
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,48,20,0.8,335.98,287.98,-580.88,0.744896,0.773141
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,37,20,0.8,496.87,459.87,-158.81,0.312999,0.293356
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,34,19,0.76,448.09,414.09,-229.98,0.400076,0.407307
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,34,20,0.8,662.09,628.09,-422.63,0.378,0.314172
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,46,20,0.8,414.21,368.21,-299.38,0.36764,0.351899
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,39,19,0.76,233.89,194.89,-351.72,0.766471,0.780324
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,38,20,0.8,407.13,369.13,-447.87,0.614718,0.510918
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,471.61,435.61,-194.91,0.302199,0.309069
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,609.6,574.6,-229.98,0.359285,0.299393
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,585.07,553.07,-526.87,0.33502,0.33502
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,29,20,0.8,450.54,421.54,-131.43,0.323523,0.323523
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,28,19,0.76,620.03,592.03,-182.74,0.289131,0.294357
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,29,20,0.8,770.29,741.29,-387.4,0.265835,0.270041
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,523.95,503.95,-57.98,0.278194,0.278194
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,40,20,0.8,497.15,457.15,-186.88,0.286674,0.293191
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,42,19,0.76,964.42,922.42,-198.72,0.2271,0.189243
exclude_10_00_10_30_plus_no_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,34,20,0.8,493.59,459.59,-526.87,0.397111,0.397111
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,24,20,0.8,147.41,123.41,-129.11,1.689912,1.501594
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,25,19,0.76,140.36,115.36,-252.01,1.620405,1.643488
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,23,20,0.8,423.05,400.05,-65.25,0.525186,0.415317
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,24,20,0.8,190.24,166.24,-75.59,1.146499,1.16353
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,25,19,0.76,334.74,309.74,-252.01,0.679453,0.689132
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,22,20,0.8,369.53,347.53,-65.25,0.475469,0.475469
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,38,20,0.8,85.07,47.07,-208.23,2.928294,2.601975
