audit,portfolio_set,portfolio_mode,fold,trading_session,daily_playbook_pnl,day_classification,phase10b_pnl,phase11a_pnl,phase12a_pnl,phase13a_pnl,phase14a_pnl,phase15a_pnl,phase13a_helped_or_hurt,phase14a_helped_or_hurt,phase15a_helped_or_hurt,module_contribution_detail,module_overlap_count
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-21,38.26,positive,0.0,0.0,0.0,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-21,38.26,positive,0.0,0.0,0.0,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,2
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-21,38.26,positive,0.0,0.0,40.76,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=40.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,3
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-21,38.26,positive,0.0,0.0,40.76,38.26,0.0,0.0,helped,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=40.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26,2
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-22,-1.74,negative,-1.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-1.74,1
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-22,-1.74,negative,-1.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-1.74,1
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-22,-42.24,negative,-98.4,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1=-1.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2=-1.74;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=-42.24;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=-42.24,10
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-22,-1.74,negative,-1.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-1.74,1
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-23,36.26,positive,0.0,36.26,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=36.26,1
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-23,-70.24,negative,0.0,-70.24,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-70.24,1
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-23,-70.24,negative,-140.48,-33.98,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=-70.24;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=-70.24;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=36.26;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-70.24,4
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-23,-70.24,negative,0.0,-33.98,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=36.26;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-70.24,2
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-24,15.76,positive,0.0,115.52,0.0,31.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=115.52;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=15.76,3
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-24,-23.74,negative,0.0,-23.74,0.0,31.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-23.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=15.76,3
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-24,15.76,positive,0.0,0.0,0.0,31.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=15.76,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-24,-23.74,negative,124.52,91.78,0.0,31.52,0.0,0.0,helped,no_contribution,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=62.26;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=62.26;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=115.52;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-23.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=15.76,6
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-24,15.76,positive,0.0,0.0,0.0,31.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=15.76,2
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-24,-23.74,negative,0.0,91.78,0.0,15.76,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=115.52;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-23.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=15.76,3
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-25,45.76,positive,0.0,0.0,0.0,91.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.76,2
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-25,102.76,positive,0.0,102.76,0.0,91.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=102.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.76,3
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-25,45.76,positive,0.0,0.0,0.0,91.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.76,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-25,102.76,positive,205.52,102.76,0.0,91.52,0.0,0.0,helped,no_contribution,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=102.76;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=102.76;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=102.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.76,5
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-25,45.76,positive,0.0,0.0,0.0,91.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.76,2
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-25,102.76,positive,0.0,102.76,0.0,45.76,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=102.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.76,2
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-28,-42.74,negative,0.0,53.02,-42.74,-161.9,0.0,0.0,hurt,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=53.02;phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=-42.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-80.95,4
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-28,-80.95,negative,0.0,0.0,-27.74,-161.9,0.0,0.0,hurt,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=-27.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-80.95,3
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-28,-80.95,negative,0.0,0.0,0.0,-161.9,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-80.95,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-28,55.26,positive,110.52,53.02,0.0,-161.9,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=55.26;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=55.26;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=53.02;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-80.95,5
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-28,-42.74,negative,0.0,0.0,-70.48,-161.9,0.0,0.0,hurt,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=-42.74;phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=-27.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-80.95,4
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-28,-80.95,negative,0.0,53.02,-27.74,-80.95,0.0,0.0,hurt,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=53.02;phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=-27.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-80.95,3
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-29,-10.24,negative,-81.74,0.0,0.0,-20.48,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-81.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-10.24,3
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-29,-10.24,negative,-81.74,0.0,0.0,-20.48,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-81.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-10.24,3
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-29,-10.24,negative,0.0,0.0,0.0,-20.48,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-10.24,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-29,-10.24,negative,-326.96,0.0,0.0,-20.48,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=-81.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2=-81.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-81.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2=-81.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-10.24,6
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-29,-10.24,negative,0.0,0.0,0.0,-20.48,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-10.24,2
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-29,-10.24,negative,-81.74,0.0,0.0,-10.24,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-81.74;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-10.24,2
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-30,-26.24,negative,0.0,0.0,-26.24,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=-26.24,1
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-30,-26.24,negative,0.0,0.0,-26.24,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=-26.24,1
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-07-31,-129.7,large_negative,155.52,0.0,0.0,-259.4,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_first_touch_only_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=77.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-129.70,4
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-07-31,-41.74,negative,77.76,-97.48,0.0,-259.4,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=77.76;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-97.48;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-129.70,4
B,diversifier_only_phase13a,max_one_trade_per_session,1,2025-07-31,-129.7,large_negative,0.0,0.0,0.0,-259.4,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-129.70,2
B,all_parked_modules_with_phase13a,max_one_trade_per_session,1,2025-07-31,-41.74,negative,777.6,-97.48,0.0,-259.4,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1=77.76;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2=77.76;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-97.48;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-129.70,13
B,rare_plus_diversifier_modules,max_one_trade_per_session,1,2025-07-31,-129.7,negative,77.76,0.0,0.0,-259.4,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_first_touch_only_mt1=77.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-129.70,3
B,greedy_low_correlation_with_phase13a,max_one_trade_per_session,1,2025-07-31,-41.74,negative,77.76,-97.48,0.0,-129.7,0.0,0.0,hurt,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=77.76;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-97.48;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-129.70,3
B,audit_a_best_plus_phase13a,max_one_trade_per_session,1,2025-08-01,-76.74,negative,-144.48,-56.47999999999999,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_first_touch_only_mt1=-72.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-72.24;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-56.48,3
B,top_cross_family_plus_phase13a,max_one_trade_per_session,1,2025-08-01,-72.24,negative,-72.24,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-72.24,1
