trading_session,overnight_prior_level_module_coverage,opening_range_fade_coverage,opening_drive_pullback_coverage,prior_rth_breakout_coverage,any_module_coverage,no_coverage,rth_open,rth_close,rth_high,rth_low,rth_range,first_30m_direction,first_60m_direction,day_close_position_in_rth_range,rth_trend_day_proxy,rth_range_day_proxy,volatility_bucket,gap_from_prior_rth_close,lunch_range_expansion,power_hour_expansion,prior_rth_high_low_interaction,large_intraday_movement
2026-01-02,True,True,False,True,True,False,25686.75,25385.25,25803.5,25265.25,538.25,up,down,0.222945,False,False,high,231.75,False,False,True,True
2026-01-05,False,True,False,False,True,False,25643.0,25587.0,25708.0,25538.5,169.5,down,up,0.286136,False,False,low,257.75,True,True,False,False
2026-01-06,False,True,True,True,True,False,25636.0,25813.25,25837.75,25608.75,229.0,up,up,0.893013,True,False,normal,49.0,True,False,True,False
2026-01-07,False,False,True,True,True,False,25790.5,25834.75,25998.0,25770.75,227.25,up,up,0.281628,False,False,normal,-22.75,True,True,True,False
2026-01-08,True,True,False,False,True,False,25786.25,25682.75,25802.75,25569.5,233.25,down,down,0.485531,False,True,normal,-48.5,True,True,True,False
2026-01-09,True,False,True,True,True,False,25714.5,25933.0,25986.0,25615.75,370.25,up,up,0.856853,True,False,high,31.75,False,False,True,True
2026-01-12,False,False,True,True,True,False,25745.75,25952.0,26020.5,25743.75,276.75,up,up,0.752484,False,False,normal,-187.25,False,False,True,False
2026-01-13,True,True,False,False,True,False,25950.25,25904.0,26043.0,25803.25,239.75,down,down,0.420229,False,False,normal,-1.75,True,False,True,False
2026-01-14,True,True,False,False,True,False,25740.0,25636.75,25791.25,25421.25,370.0,down,down,0.582432,False,False,high,-164.0,True,True,True,True
2026-01-15,False,True,False,True,True,False,25925.0,25719.0,25954.25,25680.75,273.5,down,down,0.139854,True,False,normal,288.25,False,True,True,False
2026-01-16,True,False,False,False,True,False,25868.25,25684.75,25891.25,25590.25,301.0,down,down,0.313953,False,False,high,149.25,False,False,True,True
2026-01-19,True,True,False,False,True,False,25293.0,25397.75,25418.0,25236.25,181.75,up,up,0.888583,True,False,normal,-391.75,True,False,True,False
2026-01-20,False,False,True,True,True,False,25242.5,25142.75,25430.0,25099.0,331.0,up,up,0.132175,True,False,high,-155.25,True,False,True,True
2026-01-21,False,True,True,True,True,False,25196.5,25471.5,25653.25,25128.5,524.75,up,up,0.653645,False,False,high,53.75,True,True,True,True
2026-01-22,False,True,False,True,True,False,25729.75,25661.5,25732.25,25534.75,197.5,down,down,0.641772,False,True,normal,258.25,False,True,True,False
2026-01-23,False,True,False,True,True,False,25607.0,25735.0,25845.5,25562.5,283.0,up,up,0.609541,False,False,normal,-54.5,True,False,True,False
2026-01-26,False,False,True,True,True,False,25748.5,25844.5,25932.75,25704.25,228.5,up,up,0.613786,False,True,normal,13.5,False,False,True,False
2026-01-27,False,True,False,True,True,False,25982.75,26076.0,26114.5,25917.25,197.25,up,up,0.804816,True,False,normal,138.25,False,False,True,False
2026-01-28,False,True,False,True,True,False,26253.25,26150.5,26305.25,26100.75,204.5,up,down,0.243276,False,False,normal,177.25,True,True,True,False
2026-01-29,True,False,False,False,True,False,26133.25,25992.25,26177.25,25536.0,641.25,down,down,0.711501,False,False,high,-17.25,False,False,True,True
2026-01-30,False,True,False,False,True,False,25834.25,25675.75,25939.25,25568.75,370.5,down,down,0.288799,False,False,high,-158.0,True,True,False,True
2026-02-02,False,False,True,False,True,False,25542.25,25856.25,25949.0,25540.25,408.75,up,up,0.773089,False,False,high,-133.5,False,False,True,True
2026-02-03,True,False,False,False,True,False,25934.5,25445.25,25952.5,25218.0,734.5,down,down,0.309394,False,False,high,78.25,False,False,True,True
2026-02-04,True,True,False,False,True,False,25385.0,24998.0,25386.5,24784.0,602.5,down,down,0.355187,False,False,high,-60.25,True,False,True,True
2026-02-05,True,True,False,False,True,False,24771.0,24639.25,24961.25,24537.0,424.25,down,down,0.241014,False,False,high,-227.0,True,True,True,True
2026-02-06,False,False,True,True,True,False,24760.0,25147.0,25221.5,24700.5,521.0,up,up,0.857006,True,False,high,120.75,False,False,True,True
2026-02-09,True,False,True,True,True,False,25057.75,25338.25,25429.0,24955.5,473.5,up,up,0.808342,True,False,high,-89.25,False,False,True,True
2026-02-10,True,True,False,True,True,False,25376.25,25219.0,25447.0,25197.5,249.5,up,up,0.086172,True,False,normal,38.0,True,False,True,False
2026-02-11,True,True,False,False,True,False,25418.5,25278.25,25465.5,25058.0,407.5,down,down,0.540491,False,False,high,199.5,True,False,True,True
2026-02-12,True,False,False,False,True,False,25346.75,24764.0,25393.75,24721.5,672.25,down,down,0.063221,True,False,high,68.5,False,False,True,True
2026-02-13,True,True,False,False,True,False,24742.75,24802.5,24995.5,24578.75,416.75,down,up,0.536893,False,False,high,-21.25,True,True,True,True
2026-02-16,True,True,False,False,True,False,24762.75,24746.0,24797.5,24670.5,127.0,up,down,0.594488,False,True,low,-39.75,True,False,False,False
2026-02-17,True,True,False,False,True,False,24658.75,24776.75,24889.5,24449.25,440.25,down,down,0.743896,False,False,high,-87.25,True,False,True,True
2026-02-18,False,False,True,True,True,False,24808.75,24957.5,25128.5,24752.0,376.5,up,up,0.545817,False,False,high,32.0,False,True,True,True
2026-02-19,True,True,False,False,True,False,24834.0,24863.0,24961.75,24748.0,213.75,up,up,0.538012,False,True,normal,-123.5,True,False,True,False
2026-02-20,True,False,True,True,True,False,24715.25,25074.25,25139.75,24677.0,462.75,up,up,0.858455,True,False,high,-147.75,True,False,True,True
2026-02-23,True,True,False,False,True,False,24981.25,24768.0,25040.0,24667.75,372.25,down,down,0.269308,False,False,high,-93.0,False,False,True,True
2026-02-24,True,True,True,True,True,False,24804.75,25029.75,25080.75,24694.0,386.75,up,up,0.868132,True,False,high,36.75,False,False,True,True
2026-02-25,False,False,True,True,True,False,25160.25,25384.0,25396.75,25156.75,240.0,up,up,0.946875,True,False,normal,130.5,False,False,True,False
2026-02-26,True,True,False,False,True,False,25341.25,25083.0,25342.0,24862.0,480.0,down,down,0.460417,False,False,high,-42.75,False,False,True,True
2026-02-27,True,True,False,False,True,False,24816.0,24998.25,25036.75,24780.0,256.75,up,up,0.850049,True,False,normal,-267.0,True,True,True,False
2026-03-02,False,False,True,True,True,False,24644.5,25022.25,25100.0,24605.25,494.75,up,up,0.84285,True,False,high,-353.75,True,False,True,True
2026-03-03,False,True,False,False,True,False,24534.75,24756.75,24850.25,24350.75,499.5,down,down,0.812813,True,False,high,-487.5,False,False,True,True
2026-03-04,False,True,False,True,True,False,24852.75,25120.0,25217.0,24813.5,403.5,up,up,0.759603,False,False,high,96.0,False,False,True,True
2026-03-05,True,True,False,False,True,False,24987.75,25048.0,25208.25,24774.0,434.25,up,up,0.630973,False,False,high,-132.25,True,True,True,True
2026-03-06,True,True,False,False,True,False,24685.25,24667.25,24921.0,24605.0,316.0,up,up,0.196994,True,False,high,-362.75,True,True,True,True
2026-03-09,False,True,False,False,True,False,24432.5,24992.0,25055.0,24313.25,741.75,down,down,0.915066,True,False,high,-234.75,False,True,True,True
2026-03-10,False,True,False,True,True,False,24991.5,24985.75,25217.75,24892.5,325.25,down,up,0.286703,False,False,high,-0.5,False,True,True,True
2026-03-11,False,True,False,False,True,False,25035.0,24984.0,25180.0,24873.75,306.25,up,down,0.36,False,False,high,49.25,True,False,True,True
2026-03-12,True,False,False,False,True,False,24775.75,24555.75,24834.75,24543.0,291.75,down,down,0.043702,True,False,normal,-208.25,True,False,True,False
2026-03-13,True,True,False,False,True,False,24645.5,24397.5,24805.0,24350.75,454.25,up,up,0.102917,True,False,high,89.75,False,False,True,True
2026-03-16,False,True,False,False,True,False,24655.75,24669.5,24816.25,24602.25,214.0,up,up,0.314252,False,False,normal,258.25,True,True,True,False
2026-03-17,False,True,True,True,True,False,24782.5,24791.75,24896.75,24727.0,169.75,up,up,0.381443,False,True,low,113.0,True,False,True,False
2026-03-18,True,True,False,False,True,False,24712.25,24434.25,24779.5,24424.25,355.25,up,down,0.028149,True,False,high,-79.5,False,True,True,True
2026-03-19,True,True,True,False,True,False,24428.25,24574.5,24691.5,24324.25,367.25,up,down,0.681416,False,False,high,-6.0,False,True,True,True
2026-03-20,True,True,False,False,True,False,24487.75,24114.25,24491.0,23970.75,520.25,down,down,0.275829,False,False,high,-86.75,False,True,True,True
2026-03-23,False,True,False,True,True,False,24494.5,24398.75,24690.0,24305.0,385.0,up,up,0.243506,False,False,high,380.25,True,False,True,True
2026-03-24,True,True,False,False,True,False,24255.5,24218.75,24384.75,24134.75,250.0,down,down,0.336,False,False,normal,-143.25,True,True,True,False
2026-03-25,False,True,False,True,True,False,24430.25,24372.25,24526.0,24287.25,238.75,down,up,0.356021,False,False,normal,211.5,True,True,True,False
2026-03-26,True,True,False,False,True,False,24156.0,23787.0,24241.25,23775.0,466.25,up,up,0.025737,True,False,high,-216.25,False,False,True,True
2026-03-27,True,True,False,False,True,False,23654.0,23308.75,23664.25,23269.0,395.25,down,down,0.100569,True,False,high,-133.0,True,False,True,True
2026-03-30,False,False,False,False,False,True,23509.0,23135.75,23538.0,23024.25,513.75,down,down,0.217032,False,False,high,200.25,False,False,True,True
2026-03-31,False,True,False,True,True,False,23381.0,23910.0,23974.0,23377.5,596.5,up,up,0.892707,True,False,high,245.25,True,False,True,True
2026-04-01,False,False,False,True,True,False,24088.5,24199.75,24349.0,24043.5,305.5,up,up,0.511457,False,False,high,178.5,False,True,True,True
2026-04-02,False,True,False,False,True,False,23763.25,24221.0,24267.75,23678.0,589.75,up,up,0.920729,True,False,high,-436.5,False,False,True,True
2026-04-06,False,True,False,True,True,False,24265.0,24363.5,24453.0,24202.5,250.5,up,up,0.642715,False,False,normal,44.0,True,False,True,False
2026-04-07,True,True,False,False,True,False,24243.75,24369.25,24380.75,23941.5,439.25,down,down,0.973819,True,False,high,-119.75,True,True,True,True
2026-04-08,False,True,False,True,True,False,25199.25,25079.5,25251.75,24926.5,325.25,down,down,0.470407,False,False,high,830.0,True,True,True,True
2026-04-09,False,True,True,False,True,False,25081.0,25248.75,25273.25,24960.25,313.0,down,down,0.921725,True,False,high,1.5,True,True,True,True
2026-04-10,False,True,False,True,True,False,25315.0,25284.0,25393.5,25222.0,171.5,up,up,0.361516,False,True,low,66.25,True,True,True,False
2026-04-13,False,True,False,True,True,False,25215.5,25538.0,25550.25,25160.0,390.25,up,up,0.96861,True,False,high,-68.5,True,False,True,True
2026-04-14,False,False,True,True,True,False,25656.25,26001.0,26002.75,25655.75,347.0,up,up,0.994957,True,False,high,118.25,False,False,True,True
2026-04-15,False,True,False,True,True,False,26023.0,26364.0,26377.25,25982.75,394.5,up,up,0.966413,True,False,high,22.0,True,False,True,True
2026-04-16,True,True,False,True,True,False,26439.5,26484.0,26562.75,26275.75,287.0,down,down,0.72561,False,False,normal,75.5,True,True,True,False
2026-04-17,False,False,True,True,True,False,26692.75,26827.5,26883.0,26629.5,253.5,up,up,0.781065,False,False,normal,208.75,True,False,True,False
2026-04-20,False,True,False,False,True,False,26796.25,26745.25,26826.0,26569.0,257.0,down,down,0.685798,False,False,normal,-31.25,False,False,True,False
2026-04-21,True,True,False,True,True,False,26808.25,26642.0,26885.0,26551.75,333.25,up,up,0.270818,False,False,high,63.0,False,True,True,True
2026-04-22,False,True,False,True,True,False,26881.25,27080.0,27093.0,26807.75,285.25,down,up,0.954426,True,False,normal,239.25,False,False,True,False
2026-04-23,False,False,True,True,True,False,27015.0,26926.25,27156.0,26680.0,476.0,up,up,0.517332,False,False,high,-65.0,False,False,True,True
2026-04-24,False,True,False,True,True,False,27210.25,27433.5,27462.75,27130.0,332.75,down,down,0.912096,True,False,high,284.0,True,False,True,True
2026-04-27,True,True,False,False,True,False,27410.0,27444.75,27452.25,27298.0,154.25,down,down,0.951378,True,False,low,-23.5,True,True,False,False
2026-04-28,False,True,False,False,True,False,27161.25,27169.5,27250.75,27006.25,244.5,up,up,0.667689,False,False,normal,-283.5,True,False,True,False
2026-04-29,True,True,False,True,True,False,27206.75,27334.75,27338.25,27124.25,214.0,up,up,0.983645,True,False,normal,37.25,True,True,True,False
2026-04-30,True,True,False,True,True,False,27486.5,27578.25,27624.5,27163.0,461.5,down,down,0.899783,True,False,high,151.75,False,False,True,True
2026-05-01,False,False,True,True,True,False,27632.5,27836.75,27917.5,27615.0,302.5,up,up,0.733058,False,False,high,54.25,True,False,True,True
2026-05-04,False,True,False,True,True,False,27854.0,27779.75,27941.0,27614.25,326.75,up,up,0.506503,False,False,high,17.25,True,False,True,True
2026-05-05,False,False,True,True,True,False,27988.0,28135.0,28189.0,27970.5,218.5,up,up,0.75286,False,False,normal,208.25,False,False,True,False
2026-05-06,False,False,True,True,True,False,28389.25,28710.5,28725.75,28336.5,389.25,up,up,0.960822,True,False,high,254.25,False,False,True,True
2026-05-07,True,True,False,True,True,False,28750.25,28684.5,28945.0,28553.5,391.5,up,up,0.33461,False,False,high,39.75,True,False,True,True
2026-05-08,False,False,False,True,True,False,28878.0,29339.5,29340.75,28863.5,477.25,up,up,0.997381,True,False,high,193.5,False,False,True,True
2026-05-11,False,True,True,True,True,False,29305.0,29429.0,29480.5,29247.0,233.5,up,down,0.779443,False,False,normal,-34.5,True,True,True,False
2026-05-12,True,True,False,False,True,False,29212.75,29174.25,29295.75,28741.25,554.5,down,down,0.780884,False,False,high,-216.25,True,False,True,True
2026-05-13,False,True,False,True,True,False,29286.5,29475.5,29565.25,29075.25,490.0,down,down,0.816837,True,False,high,112.25,True,False,True,True
2026-05-14,False,False,True,True,True,False,29476.25,29686.5,29783.75,29454.0,329.75,up,up,0.70508,False,False,high,0.75,False,False,True,True
2026-05-15,True,True,False,False,True,False,29278.0,29231.0,29487.0,29089.5,397.5,down,up,0.355975,False,False,high,-408.5,True,False,True,True
2026-05-18,True,False,False,False,True,False,29338.5,29099.5,29357.0,28814.25,542.75,down,down,0.525564,False,False,high,107.5,True,True,True,True
2026-05-19,True,True,False,False,True,False,28850.25,28923.75,29126.25,28663.0,463.25,up,down,0.562871,False,False,high,-249.25,True,False,True,True
2026-05-20,False,True,True,True,True,False,29073.5,29395.25,29396.0,29008.0,388.0,up,up,0.998067,True,False,high,149.75,True,False,True,True
2026-05-21,False,True,False,True,True,False,29217.0,29445.75,29553.75,29127.25,426.5,up,down,0.746776,False,False,high,-178.25,False,True,True,True
2026-05-22,False,True,False,True,True,False,29580.5,29552.75,29747.75,29490.25,257.5,up,down,0.242718,False,False,normal,134.75,False,True,True,False
2026-05-25,False,True,True,True,True,False,29940.5,29963.0,29994.75,29908.75,86.0,up,up,0.630814,False,True,low,387.75,True,False,True,False
2026-05-26,False,True,True,True,True,False,29902.25,30079.25,30119.0,29826.5,292.5,up,up,0.864103,True,False,normal,-60.75,True,False,True,False
2026-05-27,True,False,False,False,True,False,30187.5,30047.5,30192.25,29876.0,316.25,down,down,0.542292,False,False,high,108.25,True,False,True,True
2026-05-28,False,True,False,True,True,False,30053.75,30306.0,30342.0,29920.25,421.75,down,up,0.914641,True,False,high,6.25,False,False,True,True
2026-05-29,False,True,True,True,True,False,30383.0,30397.25,30535.75,30269.75,266.0,up,up,0.479323,False,False,normal,77.0,False,True,True,False
2026-06-01,False,True,False,True,True,False,30343.0,30571.25,30692.0,30295.0,397.0,down,up,0.695844,False,False,high,-54.25,False,False,True,True
2026-06-02,False,True,False,True,True,False,30556.75,30707.25,30720.5,30423.75,296.75,up,up,0.95535,True,False,high,-14.5,False,False,True,True
2026-06-03,True,True,False,True,True,False,30754.75,30635.75,30807.75,30495.5,312.25,down,down,0.449159,False,False,high,47.5,True,False,True,True
2026-06-04,True,True,False,False,True,False,30268.75,30485.25,30603.25,30152.25,451.0,down,up,0.738359,False,False,high,-367.0,False,False,True,True
2026-06-05,True,True,False,False,True,False,30036.0,29016.25,30100.75,28973.75,1127.0,down,down,0.037711,True,False,high,-449.25,False,False,True,True
2026-06-08,False,True,False,False,True,False,29526.25,29452.5,29743.0,29331.25,411.75,down,down,0.294475,False,False,high,510.0,True,True,False,True
2026-06-09,True,True,False,False,True,False,29737.25,29116.0,29847.0,28227.25,1619.75,down,down,0.548696,False,False,high,284.75,True,False,True,True
2026-06-10,False,True,True,False,True,False,28853.0,28528.75,29251.0,28493.5,757.5,up,up,0.046535,True,False,high,-263.0,True,False,False,True
2026-06-11,False,True,False,False,True,False,28753.25,29457.0,29542.25,28577.5,964.75,up,up,0.911635,True,False,high,224.5,False,True,True,True
2026-06-12,True,True,False,True,True,False,29495.25,29650.5,29759.25,29231.25,528.0,down,up,0.794034,False,False,high,38.25,True,False,True,True
2026-06-15,False,False,True,True,True,False,30332.25,30567.0,30612.25,30305.0,307.25,up,up,0.852726,True,False,high,681.75,True,False,True,True
2026-06-16,True,False,False,False,True,False,30503.75,29991.25,30580.0,29982.5,597.5,down,down,0.014644,True,False,high,-63.25,False,False,True,True
2026-06-17,False,True,False,False,True,False,30527.5,29995.25,30544.75,29922.0,622.75,down,down,0.117623,True,False,high,536.25,False,True,True,True
2026-06-18,False,True,False,True,True,False,30594.25,30693.0,30783.25,30392.0,391.25,down,down,0.769329,False,False,high,599.0,True,False,True,True
2026-06-19,False,False,False,False,False,True,30646.0,30651.0,30705.0,30633.75,71.25,up,up,0.242105,False,False,low,-47.0,True,False,False,False
2026-06-22,False,False,False,True,True,False,30822.5,30654.0,30967.75,30502.75,465.0,up,down,0.325269,False,False,high,171.5,True,False,True,True
2026-06-23,True,False,True,False,True,False,29719.5,29650.75,30046.75,29577.25,469.5,up,up,0.15655,True,False,high,-934.5,True,True,True,True
2026-06-24,True,True,False,False,True,False,29711.5,29513.75,29907.5,29263.0,644.5,down,down,0.389061,False,False,high,60.75,True,True,True,True
2026-06-25,True,False,False,False,True,False,30152.75,29749.5,30198.5,29296.5,902.0,down,down,0.502217,False,False,high,639.0,False,False,True,True
2026-06-26,False,False,False,False,False,True,29361.5,29317.5,29717.25,29182.0,535.25,up,up,0.253153,False,False,high,-388.0,True,False,True,True
2026-06-29,True,True,True,True,True,False,29644.25,30046.25,30069.0,29274.0,795.0,down,down,0.971384,True,False,high,326.75,False,False,True,True
2026-06-30,False,False,True,True,True,False,30046.75,30513.5,30600.0,30034.25,565.75,up,up,0.847106,True,False,high,0.5,False,False,True,True
2026-07-01,True,True,False,False,True,False,30236.0,30080.75,30357.75,30054.0,303.75,up,up,0.088066,True,False,high,-277.5,True,True,False,True
2026-07-02,True,False,False,False,True,False,30075.5,29538.5,30293.0,29328.5,964.5,up,down,0.217729,False,False,high,-5.25,True,False,True,True
